#Network|Station|Location|Channel|Latitude|Longitude|Elevation|Depth|Azimuth|Dip|SensorDescription|Scale|ScaleFreq|ScaleUnits|SampleRate|StartTime|EndTime
Z3|A102A||HHN|48.140039|9.199346|684.0|0.0|358.1|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-13T10:14:27|2018-08-15T08:17:00
Z3|A102A||HHZ|48.140039|9.199346|684.0|0.0|0.0|-90.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-13T10:14:27|2018-08-15T08:17:00
Z3|A102A||LHE|48.140039|9.199346|684.0|0.0|88.1|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2015-11-13T10:14:27|2018-08-15T08:17:00
Z3|A102A||LHN|48.140039|9.199346|684.0|0.0|358.1|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2015-11-13T10:14:27|2018-08-15T08:17:00
Z3|A102A||LHZ|48.140039|9.199346|684.0|0.0|0.0|-90.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2015-11-13T10:14:27|2018-08-15T08:17:00
Z3|A102A|00|HHE|48.140181|9.199292|733.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-16T09:00:00|2022-12-31T00:00:00
Z3|A102A|00|HHN|48.140181|9.199292|733.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-16T09:00:00|2022-12-31T00:00:00
Z3|A102A|00|HHZ|48.140181|9.199292|733.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-16T09:00:00|2022-12-31T00:00:00
Z3|A103A||HHE|47.810224|9.52212|547.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-08T13:23:00|2017-11-14T10:30:00
Z3|A103A||HHN|47.810224|9.52212|547.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-08T13:23:00|2017-11-14T10:30:00
Z3|A103A||HHZ|47.810224|9.52212|547.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-08T13:23:00|2017-11-14T10:30:00
Z3|A103A||LHE|47.810224|9.52212|547.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-08T13:23:00|2017-11-14T10:30:00
Z3|A103A||LHN|47.810224|9.52212|547.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-08T13:23:00|2017-11-14T10:30:00
Z3|A103A||LHZ|47.810224|9.52212|547.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-08T13:23:00|2017-11-14T10:30:00
Z3|A103B||HHE|47.810231|9.522242|547.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|100.0|2016-11-21T10:02:00|2017-04-02T14:45:00
Z3|A103B||HHN|47.810231|9.522242|547.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|100.0|2016-11-21T10:02:00|2017-04-02T14:45:00
Z3|A103B||HHZ|47.810231|9.522242|547.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|100.0|2016-11-21T10:02:00|2017-04-02T14:45:00
Z3|A103B||LHE|47.810231|9.522242|547.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|1.0|2016-11-21T10:02:00|2017-04-02T14:45:00
Z3|A103B||LHN|47.810231|9.522242|547.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|1.0|2016-11-21T10:02:00|2017-04-02T14:45:00
Z3|A103B||LHZ|47.810231|9.522242|547.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|1.0|2016-11-21T10:02:00|2017-04-02T14:45:00
Z3|A103C||HHE|47.790085|9.513526|598.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2017-11-14T12:00:00|2018-05-28T12:30:00
Z3|A103C||HHN|47.790085|9.513526|598.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2017-11-14T12:00:00|2018-05-28T12:30:00
Z3|A103C||HHZ|47.790085|9.513526|598.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2017-11-14T12:00:00|2018-05-28T12:30:00
Z3|A103C||LHE|47.790085|9.513526|598.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2017-11-14T12:00:00|2018-05-28T12:30:00
Z3|A103C||LHN|47.790085|9.513526|598.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2017-11-14T12:00:00|2018-05-28T12:30:00
Z3|A103C||LHZ|47.790085|9.513526|598.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2017-11-14T12:00:00|2018-05-28T12:30:00
Z3|A103D||HHE|47.800827|9.550022|603.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2018-05-28T12:30:00|2018-08-13T12:29:59
Z3|A103D||HHN|47.800827|9.550022|603.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2018-05-28T12:30:00|2018-08-13T12:29:59
Z3|A103D||HHZ|47.800827|9.550022|603.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|100.0|2018-05-28T12:30:00|2018-08-13T12:29:59
Z3|A103D||LHE|47.800827|9.550022|603.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|1.0|2018-05-28T12:30:00|2018-08-13T12:29:59
Z3|A103D||LHN|47.800827|9.550022|603.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|1.0|2018-05-28T12:30:00|2018-08-13T12:29:59
Z3|A103D||LHZ|47.800827|9.550022|603.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|1.0|2018-05-28T12:30:00|2018-08-13T12:29:59
Z3|A103D|00|HHE|47.800827|9.550022|603.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-13T12:30:00|2022-12-31T00:00:00
Z3|A103D|00|HHN|47.800827|9.550022|603.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-13T12:30:00|2022-12-31T00:00:00
Z3|A103D|00|HHZ|47.800827|9.550022|603.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-13T12:30:00|2022-12-31T00:00:00
Z3|A104A||HHE|48.062785|9.710348|575.0|0.0|90.0|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-10T13:40:46|2018-04-14T00:00:02
Z3|A104A||HHN|48.062785|9.710348|575.0|0.0|0.0|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-10T13:40:46|2018-04-14T00:00:02
Z3|A104A||HHZ|48.062785|9.710348|575.0|0.0|0.0|-90.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-10T13:40:46|2018-04-14T00:00:02
Z3|A104A||LHE|48.062785|9.710348|575.0|0.0|90.0|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2015-11-10T13:40:46|2018-04-14T00:00:02
Z3|A104A||LHN|48.062785|9.710348|575.0|0.0|0.0|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2015-11-10T13:40:46|2018-04-14T00:00:02
Z3|A104A||LHZ|48.062785|9.710348|575.0|0.0|0.0|-90.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2015-11-10T13:40:46|2018-04-14T00:00:02
Z3|A104B||HHE|48.075702|9.703199|588.0|0.0|90.0|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2016-11-21T10:13:00|2017-08-23T09:17:54
Z3|A104B||HHN|48.075702|9.703199|588.0|0.0|0.0|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2016-11-21T10:13:00|2017-08-23T09:17:54
Z3|A104B||HHZ|48.075702|9.703199|588.0|0.0|0.0|-90.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2016-11-21T10:13:00|2017-08-23T09:17:54
Z3|A104B||LHE|48.075702|9.703199|588.0|0.0|90.0|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2016-11-21T10:13:00|2017-08-23T09:17:54
Z3|A104B||LHN|48.075702|9.703199|588.0|0.0|0.0|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2016-11-21T10:13:00|2017-08-23T09:17:54
Z3|A104B||LHZ|48.075702|9.703199|588.0|0.0|0.0|-90.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2016-11-21T10:13:00|2017-08-23T09:17:54
Z3|A104C||HHE|48.126633|9.656632|656.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|596860000.0|0.05|M/S|100.0|2017-08-23T09:00:00|2018-08-16T17:10:00
Z3|A104C||HHN|48.126633|9.656632|656.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|596860000.0|0.05|M/S|100.0|2017-08-23T09:00:00|2018-08-16T17:10:00
Z3|A104C||HHZ|48.126633|9.656632|656.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|596860000.0|0.05|M/S|100.0|2017-08-23T09:00:00|2018-08-16T17:10:00
Z3|A104C||LHE|48.126633|9.656632|656.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|596860000.0|0.05|M/S|1.0|2017-08-23T09:00:00|2018-08-16T17:10:00
Z3|A104C||LHN|48.126633|9.656632|656.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|596860000.0|0.05|M/S|1.0|2017-08-23T09:00:00|2018-08-16T17:10:00
Z3|A104C||LHZ|48.126633|9.656632|656.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|596860000.0|0.05|M/S|1.0|2017-08-23T09:00:00|2018-08-16T17:10:00
Z3|A104C|00|HHE|48.126633|9.656586|698.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-16T17:10:00|2022-03-29T13:45:47.14
Z3|A104C|00|HHN|48.126633|9.656586|698.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-16T17:10:00|2022-03-29T13:45:47.14
Z3|A104C|00|HHZ|48.126633|9.656586|698.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-16T17:10:00|2022-03-29T13:45:47.14
Z3|A105A||HHE|47.406962|10.293358|890.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-09T14:00:58|2018-08-13T07:19:00
Z3|A105A||HHN|47.406962|10.293358|890.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-09T14:00:58|2018-08-13T07:19:00
Z3|A105A||HHZ|47.406962|10.293358|890.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-09T14:00:58|2018-08-13T07:19:00
Z3|A105A||LHE|47.406962|10.293358|890.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-09T14:00:58|2018-08-13T07:19:00
Z3|A105A||LHN|47.406962|10.293358|890.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-09T14:00:58|2018-08-13T07:19:00
Z3|A105A||LHZ|47.406962|10.293358|890.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-09T14:00:58|2018-08-13T07:19:00
Z3|A105A|00|HHE|47.406954|10.293401|955.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-13T08:55:00|2022-04-07T06:01:42.08
Z3|A105A|00|HHN|47.406954|10.293401|955.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-13T08:55:00|2022-04-07T06:01:42.08
Z3|A105A|00|HHZ|47.406954|10.293401|955.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-13T08:55:00|2022-04-07T06:01:42.08
Z3|A106A||HHE|48.753327|9.721797|471.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-13T14:30:00|2016-06-30T11:05:41
Z3|A106A||HHN|48.753327|9.721797|471.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-13T14:30:00|2016-06-30T11:05:41
Z3|A106A||HHZ|48.753327|9.721797|471.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-13T14:30:00|2016-06-30T11:05:41
Z3|A106A||LHE|48.753327|9.721797|471.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-13T14:30:00|2016-06-30T11:05:41
Z3|A106A||LHN|48.753327|9.721797|471.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-13T14:30:00|2016-06-30T11:05:41
Z3|A106A||LHZ|48.753327|9.721797|471.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-13T14:30:00|2016-06-30T11:05:41
Z3|A106B||HHE|48.753388|9.721937|468.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2016-06-30T11:13:37|2018-08-14T07:44:00
Z3|A106B||HHN|48.753388|9.721937|468.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2016-06-30T11:13:37|2018-08-14T07:44:00
Z3|A106B||HHZ|48.753388|9.721937|468.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2016-06-30T11:13:37|2018-08-14T07:44:00
Z3|A106B||LHE|48.753388|9.721937|468.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2016-06-30T11:13:37|2018-08-14T07:44:00
Z3|A106B||LHN|48.753388|9.721937|468.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2016-06-30T11:13:37|2018-08-14T07:44:00
Z3|A106B||LHZ|48.753388|9.721937|468.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2016-06-30T11:13:37|2018-08-14T07:44:00
Z3|A106B|00|HHE|48.753422|9.721852|516.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-14T09:09:00|2022-12-31T00:00:00
Z3|A106B|00|HHN|48.753422|9.721852|516.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-14T09:09:00|2022-12-31T00:00:00
Z3|A106B|00|HHZ|48.753422|9.721852|516.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-14T09:09:00|2022-12-31T00:00:00
Z3|A107A||HHE|48.031091|10.227152|684.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-09T08:48:47|2016-06-27T19:40:00
Z3|A107A||HHN|48.031091|10.227152|684.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-09T08:48:47|2016-06-27T19:40:00
Z3|A107A||HHZ|48.031091|10.227152|684.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2015-11-09T08:48:47|2016-06-27T19:40:00
Z3|A107A||LHE|48.031091|10.227152|684.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-09T08:48:47|2016-06-27T19:40:00
Z3|A107A||LHN|48.031091|10.227152|684.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-09T08:48:47|2016-06-27T19:40:00
Z3|A107A||LHZ|48.031091|10.227152|684.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2015-11-09T08:48:47|2016-06-27T19:40:00
Z3|A107B||HHN|48.031229|10.23289|648.0|0.0|0.0|0.0|Trillium 40, 40 s, 1553 V/m/s-PR6-24, Low (default|1507140000.0|0.05|M/S|100.0|2015-11-20T08:42:13|2016-06-29T16:22:59.99
Z3|A107B||HHZ|48.031229|10.23289|648.0|0.0|0.0|-90.0|Trillium 40, 40 s, 1553 V/m/s-PR6-24, Low (default|1507140000.0|0.05|M/S|100.0|2015-11-20T08:42:13|2016-06-29T16:22:59.99
Z3|A107B||LHE|48.031229|10.23289|648.0|0.0|90.0|0.0|Trillium 40, 40 s, 1553 V/m/s-PR6-24, Low (default|1507140000.0|0.05|M/S|1.0|2015-11-20T08:42:13|2016-06-29T16:22:59.99
Z3|A107B||LHN|48.031229|10.23289|648.0|0.0|0.0|0.0|Trillium 40, 40 s, 1553 V/m/s-PR6-24, Low (default|1507140000.0|0.05|M/S|1.0|2015-11-20T08:42:13|2016-06-29T16:22:59.99
Z3|A107B||LHZ|48.031229|10.23289|648.0|0.0|0.0|-90.0|Trillium 40, 40 s, 1553 V/m/s-PR6-24, Low (default|1507140000.0|0.05|M/S|1.0|2015-11-20T08:42:13|2016-06-29T16:22:59.99
Z3|A107C||HHE|48.019394|10.199769|667.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2016-06-28T11:55:00|2018-08-13T15:29:59
Z3|A107C||HHN|48.019394|10.199769|667.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2016-06-28T11:55:00|2018-08-13T15:29:59
Z3|A107C||HHZ|48.019394|10.199769|667.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|100.0|2016-06-28T11:55:00|2018-08-13T15:29:59
Z3|A107C||LHE|48.019394|10.199769|667.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2016-06-28T11:55:00|2018-08-13T15:29:59
Z3|A107C||LHN|48.019394|10.199769|667.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2016-06-28T11:55:00|2018-08-13T15:29:59
Z3|A107C||LHZ|48.019394|10.199769|667.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Very Low gain,|799782000.0|0.05|M/S|1.0|2016-06-28T11:55:00|2018-08-13T15:29:59
Z3|A107D||HHE|48.017528|10.194415|631.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|100.0|2017-04-04T10:57:36|2018-05-24T13:00:00
Z3|A107D||HHN|48.017528|10.194415|631.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|100.0|2017-04-04T10:57:36|2018-05-24T13:00:00
Z3|A107D||HHZ|48.017528|10.194415|631.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|100.0|2017-04-04T10:57:36|2018-05-24T13:00:00
Z3|A107D||LHE|48.017528|10.194415|631.0|0.0|90.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|1.0|2017-04-04T10:57:36|2018-05-24T13:00:00
Z3|A107D||LHN|48.017528|10.194415|631.0|0.0|0.0|0.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|1.0|2017-04-04T10:57:36|2018-05-24T13:00:00
Z3|A107D||LHZ|48.017528|10.194415|631.0|0.0|0.0|-90.0|CMG-3ESP, 120 s, 2000 V/m/s-PR6-24, Low (default)|1999460000.0|0.05|M/S|1.0|2017-04-04T10:57:36|2018-05-24T13:00:00
Z3|A107D|00|HHE|48.017526|10.194555|689.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-13T15:30:00|2021-08-12T08:00:00
Z3|A107D|00|HHN|48.017526|10.194555|689.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-13T15:30:00|2021-08-12T08:00:00
Z3|A107D|00|HHZ|48.017526|10.194555|689.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-13T15:30:00|2021-08-12T08:00:00
Z3|A108A||HHE|48.347749|9.83113|564.0|0.0|92.2|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-11T10:08:32|2018-08-14T13:57:00
Z3|A108A||HHN|48.347749|9.83113|564.0|0.0|2.2|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-11T10:08:32|2018-08-14T13:57:00
Z3|A108A||HHZ|48.347749|9.83113|564.0|0.0|0.0|-90.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-11T10:08:32|2018-08-14T13:57:00
Z3|A108A||LHE|48.347749|9.83113|564.0|0.0|92.2|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2015-11-11T10:08:32|2018-08-14T13:57:00
Z3|A108A||LHN|48.347749|9.83113|564.0|0.0|2.2|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2015-11-11T10:08:32|2018-08-14T13:57:00
Z3|A108A||LHZ|48.347749|9.83113|564.0|0.0|0.0|-90.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|1.0|2015-11-11T10:08:32|2018-08-14T13:57:00
Z3|A108A|00|HHE|48.347828|9.831121|624.0|0.0|90.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-14T16:10:00|2022-04-28T11:52:10.45
Z3|A108A|00|HHN|48.347828|9.831121|624.0|0.0|0.0|0.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-14T16:10:00|2022-04-28T11:52:10.45
Z3|A108A|00|HHZ|48.347828|9.831121|624.0|0.0|0.0|-90.0|Trillium Horizon,120s,1200 V/m/s-Centaur,gain 1|477413000.0|1.0|M/S|100.0|2018-08-14T16:10:00|2022-04-28T11:52:10.45
Z3|A109A||HHE|48.44379|9.458581|665.0|0.0|92.4|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-12T11:25:45|2018-08-14T11:04:00
Z3|A109A||HHN|48.44379|9.458581|665.0|0.0|2.4|0.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-12T11:25:45|2018-08-14T11:04:00
Z3|A109A||HHZ|48.44379|9.458581|665.0|0.0|0.0|-90.0|STS-2, 120 s, 1500 V/m/s, generation 3 electronics|596860000.0|0.05|M/S|100.0|2015-11-12T11:25:45|2018-08-14T11:04:00
