  Freq              AMPL              PHASE          REAL          IMAG
 0.3520000E+02   0.1533638E+01   0.1756912E+03  -0.1529303E+01   0.1152251E+00
 0.3540000E+02   0.1541909E+01   0.1755025E+03  -0.1537162E+01   0.1209093E+00
 0.3560000E+02   0.1550613E+01   0.1753111E+03  -0.1545423E+01   0.1267566E+00
 0.3580000E+02   0.1559755E+01   0.1751167E+03  -0.1554093E+01   0.1327765E+00
 0.3600000E+02   0.1569346E+01   0.1749193E+03  -0.1563180E+01   0.1389787E+00
 0.3620000E+02   0.1579393E+01   0.1747188E+03  -0.1572688E+01   0.1453736E+00
 0.3640000E+02   0.1589907E+01   0.1745150E+03  -0.1582627E+01   0.1519720E+00
 0.3660000E+02   0.1600897E+01   0.1743077E+03  -0.1593003E+01   0.1587854E+00
 0.3680000E+02   0.1612376E+01   0.1740969E+03  -0.1603826E+01   0.1658259E+00
 0.3700000E+02   0.1624354E+01   0.1738824E+03  -0.1615104E+01   0.1731063E+00
 0.3720000E+02   0.1636845E+01   0.1736640E+03  -0.1626847E+01   0.1806402E+00
 0.3740000E+02   0.1649862E+01   0.1734416E+03  -0.1639065E+01   0.1884418E+00
 0.3760000E+02   0.1663419E+01   0.1732149E+03  -0.1651769E+01   0.1965264E+00
 0.3780000E+02   0.1677531E+01   0.1729838E+03  -0.1664969E+01   0.2049101E+00
 0.3800000E+02   0.1692215E+01   0.1727481E+03  -0.1678678E+01   0.2136101E+00
 0.3820000E+02   0.1707487E+01   0.1725077E+03  -0.1692909E+01   0.2226446E+00
 0.3840000E+02   0.1723366E+01   0.1722622E+03  -0.1707674E+01   0.2320330E+00
 0.3860000E+02   0.1739871E+01   0.1720115E+03  -0.1722988E+01   0.2417960E+00
 0.3880000E+02   0.1757023E+01   0.1717554E+03  -0.1738864E+01   0.2519555E+00
 0.3900000E+02   0.1774843E+01   0.1714936E+03  -0.1755319E+01   0.2625353E+00
 0.3920000E+02   0.1793355E+01   0.1712258E+03  -0.1772367E+01   0.2735604E+00
 0.3940000E+02   0.1812582E+01   0.1709517E+03  -0.1790027E+01   0.2850578E+00
 0.3960000E+02   0.1832551E+01   0.1706712E+03  -0.1808314E+01   0.2970562E+00
 0.3980000E+02   0.1853288E+01   0.1703838E+03  -0.1827247E+01   0.3095866E+00
 0.4000000E+02   0.1874824E+01   0.1700893E+03  -0.1846846E+01   0.3226819E+00
 0.4020000E+02   0.1897188E+01   0.1697873E+03  -0.1867130E+01   0.3363779E+00
 0.4040000E+02   0.1920414E+01   0.1694774E+03  -0.1888118E+01   0.3507126E+00
 0.4060000E+02   0.1944536E+01   0.1691593E+03  -0.1909833E+01   0.3657272E+00
 0.4080000E+02   0.1969590E+01   0.1688325E+03  -0.1932297E+01   0.3814658E+00
 0.4100000E+02   0.1995616E+01   0.1684967E+03  -0.1955531E+01   0.3979762E+00
 0.4120000E+02   0.2022656E+01   0.1681512E+03  -0.1979559E+01   0.4153097E+00
 0.4140000E+02   0.2050751E+01   0.1677958E+03  -0.2004405E+01   0.4335220E+00
 0.4160000E+02   0.2079950E+01   0.1674298E+03  -0.2030094E+01   0.4526728E+00
 0.4180000E+02   0.2110302E+01   0.1670526E+03  -0.2056650E+01   0.4728272E+00
 0.4200000E+02   0.2141859E+01   0.1666637E+03  -0.2084099E+01   0.4940554E+00
 0.4220000E+02   0.2174676E+01   0.1662624E+03  -0.2112466E+01   0.5164336E+00
 0.4240000E+02   0.2208814E+01   0.1658480E+03  -0.2141777E+01   0.5400442E+00
 0.4260000E+02   0.2244333E+01   0.1654198E+03  -0.2172057E+01   0.5649771E+00
 0.4280000E+02   0.2281302E+01   0.1649770E+03  -0.2203331E+01   0.5913296E+00
 0.4300000E+02   0.2319791E+01   0.1645187E+03  -0.2235623E+01   0.6192076E+00
 0.4320000E+02   0.2359874E+01   0.1640440E+03  -0.2268956E+01   0.6487266E+00
 0.4340000E+02   0.2401633E+01   0.1635520E+03  -0.2303350E+01   0.6800121E+00
 0.4360000E+02   0.2445150E+01   0.1630414E+03  -0.2338825E+01   0.7132011E+00
 0.4380000E+02   0.2490516E+01   0.1625113E+03  -0.2375395E+01   0.7484429E+00
 0.4400000E+02   0.2537825E+01   0.1619604E+03  -0.2413072E+01   0.7859006E+00
 0.4420000E+02   0.2587179E+01   0.1613872E+03  -0.2451862E+01   0.8257521E+00
 0.4440000E+02   0.2638683E+01   0.1607904E+03  -0.2491764E+01   0.8681919E+00
 0.4460000E+02   0.2692448E+01   0.1601684E+03  -0.2532769E+01   0.9134322E+00
 0.4480000E+02   0.2748594E+01   0.1595194E+03  -0.2574858E+01   0.9617052E+00
 0.4500000E+02   0.2807243E+01   0.1588417E+03  -0.2617998E+01   0.1013264E+01
 0.4520000E+02   0.2868526E+01   0.1581331E+03  -0.2662140E+01   0.1068385E+01
 0.4540000E+02   0.2932576E+01   0.1573916E+03  -0.2707219E+01   0.1127371E+01
 0.4560000E+02   0.2999533E+01   0.1566148E+03  -0.2753143E+01   0.1190549E+01
 0.4580000E+02   0.3069543E+01   0.1558000E+03  -0.2799791E+01   0.1258277E+01
 0.4600000E+02   0.3142750E+01   0.1549445E+03  -0.2847010E+01   0.1330943E+01
 0.4620000E+02   0.3219303E+01   0.1540452E+03  -0.2894603E+01   0.1408966E+01
 0.4640000E+02   0.3299349E+01   0.1530989E+03  -0.2942323E+01   0.1492796E+01
 0.4660000E+02   0.3383031E+01   0.1521020E+03  -0.2989862E+01   0.1582918E+01
 0.4680000E+02   0.3470484E+01   0.1510506E+03  -0.3036838E+01   0.1679844E+01
 0.4700000E+02   0.3561829E+01   0.1499405E+03  -0.3082784E+01   0.1784116E+01
 0.4720000E+02   0.3657168E+01   0.1487673E+03  -0.3127130E+01   0.1896296E+01
 0.4740000E+02   0.3756575E+01   0.1475262E+03  -0.3169185E+01   0.2016958E+01
 0.4760000E+02   0.3860084E+01   0.1462120E+03  -0.3208119E+01   0.2146677E+01
 0.4780000E+02   0.3967676E+01   0.1448193E+03  -0.3242937E+01   0.2286004E+01
 0.4800000E+02   0.4079267E+01   0.1433425E+03  -0.3272464E+01   0.2435446E+01
 0.4820000E+02   0.4194681E+01   0.1417757E+03  -0.3295316E+01   0.2595426E+01
 0.4840000E+02   0.4313633E+01   0.1401128E+03  -0.3309888E+01   0.2766237E+01
 0.4860000E+02   0.4435700E+01   0.1383481E+03  -0.3314340E+01   0.2947980E+01
 0.4880000E+02   0.4560294E+01   0.1364758E+03  -0.3306594E+01   0.3140496E+01
 0.4900000E+02   0.4686627E+01   0.1344907E+03  -0.3284358E+01   0.3343271E+01
 0.4920000E+02   0.4813684E+01   0.1323885E+03  -0.3245163E+01   0.3555345E+01
 0.4940000E+02   0.4940198E+01   0.1301659E+03  -0.3186444E+01   0.3775199E+01
 0.4960000E+02   0.5064630E+01   0.1278217E+03  -0.3105665E+01   0.4000665E+01
 0.4980000E+02   0.5185169E+01   0.1253568E+03  -0.3000483E+01   0.4228839E+01
 0.5000000E+02   0.5299761E+01   0.1227750E+03  -0.2868979E+01   0.4456055E+01
 0.5020000E+02   0.5406163E+01   0.1200837E+03  -0.2709920E+01   0.4677919E+01
 0.5040000E+02   0.5502040E+01   0.1172945E+03  -0.2523040E+01   0.4889449E+01
 0.5060000E+02   0.5585109E+01   0.1144233E+03  -0.2309301E+01   0.5085329E+01
 0.5080000E+02   0.5653317E+01   0.1114906E+03  -0.2071081E+01   0.5260287E+01
 0.5100000E+02   0.5705048E+01   0.1085209E+03  -0.1812215E+01   0.5409570E+01
 0.5120000E+02   0.5739323E+01   0.1055424E+03  -0.1537859E+01   0.5529450E+01
 0.5140000E+02   0.5755980E+01   0.1025849E+03  -0.1254143E+01   0.5617689E+01
 0.5160000E+02   0.5755775E+01   0.9967827E+02  -0.9676351E+00   0.5673854E+01
 0.5180000E+02   0.5740401E+01   0.9685038E+02  -0.6846984E+00   0.5699420E+01
 0.5200000E+02   0.5712392E+01   0.9412426E+02  -0.4108344E+00   0.5697599E+01
 0.5220000E+02   0.5674924E+01   0.9151595E+02  -0.1501318E+00   0.5672938E+01
 0.5240000E+02   0.5631531E+01   0.8903250E+02   0.9509032E-01   0.5630729E+01
 0.5260000E+02   0.5585765E+01   0.8667067E+02   0.3243939E+00   0.5576337E+01
 0.5280000E+02   0.5540840E+01   0.8441671E+02   0.5390832E+00   0.5514553E+01
 0.5300000E+02   0.5499302E+01   0.8224724E+02   0.7418488E+00   0.5449035E+01
 0.5320000E+02   0.5462758E+01   0.8013150E+02   0.9362484E+00   0.5381930E+01
 0.5340000E+02   0.5431702E+01   0.7803476E+02   0.1126090E+01   0.5313690E+01
 0.5360000E+02   0.5405471E+01   0.7592253E+02   0.1314793E+01   0.5243132E+01
 0.5380000E+02   0.5382351E+01   0.7376486E+02   0.1504798E+01   0.5167715E+01
 0.5400000E+02   0.5359815E+01   0.7154020E+02   0.1697127E+01   0.5084031E+01
 0.5420000E+02   0.5334889E+01   0.6923785E+02   0.1891161E+01   0.4988442E+01
 0.5440000E+02   0.5304563E+01   0.6685875E+02   0.2084689E+01   0.4877752E+01
 0.5460000E+02   0.5266198E+01   0.6441455E+02   0.2274243E+01   0.4749806E+01
 0.5480000E+02   0.5217836E+01   0.6192526E+02   0.2455633E+01   0.4603877E+01
 0.5500000E+02   0.5158390E+01   0.5941611E+02   0.2624586E+01   0.4440781E+01
 0.5520000E+02   0.5087667E+01   0.5691424E+02   0.2777325E+01   0.4262724E+01
 0.5540000E+02   0.5006273E+01   0.5444586E+02   0.2911007E+01   0.4072935E+01
 0.5560000E+02   0.4915427E+01   0.5203411E+02   0.3023932E+01   0.3875210E+01
 0.5580000E+02   0.4816740E+01   0.4969784E+02   0.3115557E+01   0.3673458E+01
 0.5600000E+02   0.4712006E+01   0.4745113E+02   0.3186347E+01   0.3471338E+01
 0.5620000E+02   0.4603021E+01   0.4530341E+02   0.3237546E+01   0.3272018E+01
 0.5640000E+02   0.4491467E+01   0.4326002E+02   0.3270916E+01   0.3078049E+01
 0.5660000E+02   0.4378832E+01   0.4132286E+02   0.3288506E+01   0.2891348E+01
 0.5680000E+02   0.4266373E+01   0.3949117E+02   0.3292456E+01   0.2713239E+01
 0.5700000E+02   0.4155112E+01   0.3776222E+02   0.3284861E+01   0.2544533E+01
 0.5720000E+02   0.4045853E+01   0.3613194E+02   0.3267679E+01   0.2385624E+01
 0.5740000E+02   0.3939198E+01   0.3459536E+02   0.3242678E+01   0.2236586E+01
 0.5760000E+02   0.3835583E+01   0.3314704E+02   0.3211419E+01   0.2097257E+01
 0.5780000E+02   0.3735304E+01   0.3178134E+02   0.3175249E+01   0.1967306E+01
 0.5800000E+02   0.3638543E+01   0.3049262E+02   0.3135313E+01   0.1846296E+01
